X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,Y1,Y2,Y3,Y4,Y5
550,0,77,906,5,923.5,867.8,761.3,649.7,518.4,7.5,14.7,114.4444444,265.5555556,21
552,0,77,906,5,923.7,867.8,761.3,649.7,518.3,7.41,14.7,115.8940397,263.7969095,21
554,0,77,906,5,923.2,867,761.3,649.7,518.3,7.36,14.7,116.568915,262.829912,21
556,0,77,906,5,923.1,867,762.9,649.7,518.3,7.49,14.7,117.6905996,265.3589933,21
558,0,77,906,5,923.4,867,762.9,649.7,519.1,7.68,14.7,118.2432432,269.1441441,21
560,0,77,906,5,923.2,867.1,762.9,649.7,519.1,7.71,14.7,117.3814898,269.751693,21
562,0,77,906,5,923.4,867.1,761.9,649.7,519.1,7.56,14.7,114.9553571,266.7410714,21
564,0,77,906,5,923.2,867.1,761.9,649.7,519.7,7.31,14.8,112.8560993,261.8699781,21
566,0,77,906,5,923.2,871.6,761.9,649.7,519.7,7.23,14.8,113.2897603,260.3485839,21
568,0,77,906,5,923.2,871.6,762.2,649.7,519.7,7.27,14.8,115.804807,260.0145666,21
570,0,77,906,5,922.9,871.6,762.2,649.4,519.7,7.42,14.8,119.2930781,262.8865979,21
572,0,77,906,5,922.8,875.7,762.2,649.4,519.7,7.58,14.8,122.9508197,266.0208644,21
574,0,77,906,5,923.2,875.7,762.3,649.4,519.7,7.58,14.8,121.8330849,266.0208644,21
576,0,77,906,5,923,875.7,762.3,648.2,519.7,7.56,14.8,120.5357143,265.625,21
578,0,77,906,5,922.9,868,762.3,648.2,519.5,7.56,14.8,119.4196429,265.625,20
580,0,77,906,5,923,868,760,648.2,519.5,7.62,14.7,118.8340807,266.8161435,21
582,0,77,906,5,923,868,760,649,519.5,7.64,14.7,119.011976,266.0928144,21
584,0,77,906,5,922.8,870.6,760,649,518,7.47,14.8,117.5166297,262.7494457,21
586,0,77,906,5,922.8,870.6,765.5,649,518,7.38,14.8,116.7400881,261.0132159,21
588,0,77,906,5,922.4,870.6,765.5,649.1,518,7.48,14.8,117.6035503,264.0532544,21
590,0,77,906,5,922.2,870.5,765.5,649.1,519,7.54,14.8,118.127786,265.230312,21
592,0,77,906,5,922.3,870.5,765.4,649.1,519,7.61,14.8,117.6250934,266.6168783,21
594,0,77,906,5,922.6,870.5,765.4,649.1,519,7.62,14.8,116.5919283,266.8161435,21
596,0,77,906,5,922.6,870.5,765.4,649.1,518.8,7.63,14.8,114.4353029,267.0157068,21
598,0,77,906,5,922.7,867.2,764,649.1,518.8,7.67,14.8,113.6534134,267.8169542,21
600,0,77,906,5,922.7,867.2,764,647.2,518.8,7.78,14.7,112.3298033,270.0453858,21
602,0,77,906,5,922.5,867.2,764,647.2,518.8,7.9,14.7,112.2137405,273.6641221,21
604,0,77,906,5,922.5,862.5,764.1,647.2,518.8,7.89,14.7,110.9839817,273.4553776,21
606,0,77,906,5,922.7,862.5,764.1,647.2,518.8,7.77,14.7,108.8435374,270.9750567,22
608,0,77,906,5,922.5,862.5,764.1,647.2,518.7,7.62,14.7,106.5022422,267.9372197,22
610,0,77,906,5,922.4,857.3,764.1,647.2,518.7,7.46,14.7,104.1358936,265.8788774,22
612,0,77,906,5,922.4,857.3,761.6,647.1,518.7,7.42,14.7,103.8291605,265.095729,22
614,0,77,906,5,922.1,857.3,761.6,647.1,520,7.41,14.6,103.7527594,264.9006623,22
616,0,77,906,5,921.9,863.6,761.6,647.1,520,7.45,14.6,106.2730627,265.6826568,22
618,0,77,906,5,921.6,863.6,765.7,648,520,7.67,14.7,112.528132,270.0675169,21
620,0,77,906,5,921.3,863.6,765.7,648,519.7,7.88,14.7,117.7591463,274.3902439,21
622,0,77,906,5,921.4,862.5,765.7,648,519.7,8.01,14.7,120.0923788,277.1362587,21
624,0,77,906,5,921.6,862.5,762.2,648,519.7,7.95,14.7,119.5402299,275.862069,21
626,0,77,906,5,921.6,862.5,762.2,648,519.5,7.82,14.7,117.2230653,273.1411229,21
628,0,77,906,5,921.6,869.2,762.2,648,519.5,7.35,14.8,110.989011,263.7362637,21
630,0,77,906,5,921.6,869.2,765.7,648,519.5,7.11,14.8,109.0712743,258.0993521,22
632,0,77,906,5,921.3,869.2,765.7,646.8,518.6,7.06,14.8,109.7560976,257.1736011,21
634,0,77,906,5,921.6,868.2,765.7,646.8,518.6,7.03,14.9,112.7415891,256.6213314,21
636,0,77,906,5,921.9,868.2,765.7,646.8,518.6,7.04,14.9,116.0458453,256.8051576,21
638,0,77,906,5,921.6,868.2,765.7,646.8,519.5,7.22,14.9,119.7387518,260.1596517,21
640,0,77,906,5,921.2,869.7,765.7,646.8,519.5,7.31,14.9,120.5259313,261.8699781,21
642,0,77,906,5,921.3,869.7,763.2,646.8,519.5,7.49,14.9,121.0214656,265.3589933,21
644,0,77,906,5,921.3,869.7,763.2,646.5,518.7,7.6,14.9,119.7761194,268.6567164,21
646,0,77,906,5,921.5,869.7,763.2,646.5,518.7,7.57,14.8,113.9240506,268.0565897,22
648,0,77,906,5,921.7,869.7,764.7,646.5,518.7,7.5,14.9,111.1111111,266.6666667,22
650,0,77,906,5,921.5,869.7,764.7,646.2,518.7,7.51,14.9,108.9696071,266.864344,22
652,0,77,906,5,921.3,872.2,764.7,646.2,518.1,7.58,14.8,108.4202683,268.2563338,22
654,0,77,906,5,921.4,872.2,763.2,646.2,518.1,7.6,14.8,108.5820896,268.6567164,22
656,0,77,906,5,922.1,872.2,763.2,647.7,518.1,7.46,14.8,106.351551,265.8788774,22
658,0,77,906,5,922.5,871.3,763.2,647.7,517.3,7.37,14.8,106.7498166,264.1232575,22
660,0,77,906,5,922.8,871.3,766.2,647.7,517.3,7.23,14.8,107.8431373,261.4379085,22
662,0,77,906,5,923.2,871.3,766.2,648.8,517.3,7.38,14.8,120.0440529,263.215859,21
664,0,77,906,5,923.7,875,766.2,648.8,516.5,7.58,14.8,129.657228,267.1385991,21
666,0,77,906,5,924.2,875,762.7,648.8,516.5,7.65,14.7,133.7078652,268.5393258,21
668,0,77,906,5,924.7,875,762.7,648.2,516.5,7.56,14.7,136.1607143,266.7410714,21
670,0,77,906,5,924.8,875,762.7,648.2,516.3,7.45,14.8,133.9483395,263.4686347,21
672,0,77,906,5,924.6,877.1,763.7,648.2,516.3,7.39,14.8,132.2556943,262.3071271,21
674,0,77,906,5,924.6,877.1,763.7,648.1,516.3,7.35,14.8,131.8681319,261.5384615,21
676,0,77,906,5,924.5,877.1,763.7,648.1,516.3,7.31,14.8,131.4828342,260.7742878,21
678,0,77,906,5,924.5,874.4,763.7,648.1,516.3,7.18,14.8,131.3314038,258.3212735,21
680,0,77,906,5,924.4,874.4,763.7,646.9,516.3,7.08,14.9,131.4655172,255.387931,21
682,0,77,906,5,924.8,874.4,763.7,646.9,515.3,7.19,14.9,136.8573497,257.4221579,21
684,0,77,906,5,925,875.5,763.7,646.9,515.3,7.3,14.9,139.0510949,259.4890511,21
686,0,77,906,5,925.3,875.5,761.8,646.8,515.3,7.44,14.9,142.699115,262.1681416,21
688,0,77,906,5,925,875.5,761.8,646.8,516.3,7.39,14.9,141.0727406,261.2049963,21
690,0,77,906,5,924.9,874.4,761.8,646.8,516.3,7.07,15,133.5247667,255.2045944,21
692,0,77,906,5,924.6,874.4,764.3,648.5,516.3,6.92,15,128.90625,252.4857955,21
694,0,77,906,5,924.4,874.4,764.3,648.5,516.3,6.88,15,128.5410765,250.7082153,21
696,0,77,906,5,924.3,871,764.3,648.5,516.3,6.81,15,126.8498943,249.4714588,21
698,0,77,906,5,924.6,871,762.7,648,516.3,6.74,15.1,126.227209,248.2468443,21
700,0,77,906,5,924.7,871,762.7,648,516.3,6.7,15.2,127.972028,248.6013986,21
702,0,77,906,5,924.5,869.4,762.7,648,516.3,6.82,15.2,132.2284908,250.7052186,22
704,0,77,906,5,924.5,869.4,762.7,648,516.3,6.93,15.3,135.3944563,252.6652452,21
706,0,77,906,5,924.7,869.4,762.7,647,516.3,7.18,15.2,142.1852388,257.23589,21
708,0,77,906,5,924.9,872.5,762.7,647,516.3,7.37,15.2,144.1672781,261.9222304,21
710,0,77,906,5,924.8,872.5,766.3,647,516.3,7.34,15.2,141.6544656,261.3469985,21
712,0,77,906,5,924.9,872.5,766.3,647.2,516.5,7.23,15.3,136.1655773,259.2592593,22
714,0,77,906,5,925.1,872.5,766.3,647.2,516.5,7.09,15.3,129.403307,257.7282531,22
716,0,77,906,5,925.1,872.5,763.8,647.2,516.5,6.87,15.3,121.0191083,253.7154989,22
718,0,77,906,5,925.3,872.5,763.8,647.2,516.6,6.73,15.3,117.7295025,251.226349,22
720,0,77,906,5,925.4,878.2,763.8,647.2,516.6,6.67,15.3,116.1898116,250.1744592,22
722,0,77,906,5,925.1,878.2,767.5,647.2,516.6,6.62,15.4,114.7426982,250.3477051,22
724,0,77,906,5,925.3,878.2,767.5,647.5,515.6,6.74,15.4,118.8639551,252.454418,22
726,0,77,906,5,925.4,866.9,767.5,647.5,515.6,6.84,15.4,120.7627119,254.2372881,22
728,0,77,906,5,925.8,866.9,765,647.5,515.6,6.84,15.4,121.8220339,254.2372881,22
730,0,77,906,5,926.1,866.9,765,648.6,515.6,6.74,15.4,119.9158485,252.454418,22
732,0,77,906,5,926.2,871,765,648.6,515.8,6.68,15.4,118.3659218,251.396648,22
734,0,77,906,5,925.8,871,767.5,648.6,515.8,6.68,15.5,117.3184358,251.396648,22
736,0,77,906,5,925.5,871,767.5,648.6,515.8,6.85,15.5,118.7279152,254.4169611,22
738,0,77,906,5,925.5,867.9,767.5,648.6,515.7,6.96,15.5,119.6581197,256.4102564,22
740,0,77,906,5,925.5,867.9,765.5,648.6,515.7,7.13,15.5,121.1247296,259.5529921,22
742,0,77,906,5,925.4,867.9,765.5,648.6,515.7,7.21,15.4,120.7396664,261.0587382,22
744,0,77,906,5,925.2,872,765.5,648.6,515.8,7.26,15.4,116.8122271,262.0087336,22
746,0,77,906,5,925.3,872,763.8,648.6,515.8,7.27,15.3,115.804807,263.2920612,22
748,0,77,906,5,925.5,872,763.8,647.2,515.8,7.27,15.3,113.6198106,263.2920612,22
750,0,77,906,5,925.6,872,763.8,647.2,514.4,7.14,15.3,111.4718615,260.8225108,22
752,0,77,906,5,925.4,876.1,764.1,647.2,514.4,6.81,15.3,114.1649049,254.756871,23
754,0,77,906,5,924.9,876.1,764.1,648.8,514.4,6.74,15.3,122.0196353,252.454418,22
756,0,77,906,5,924.9,876.1,764.1,648.8,515.3,6.9,15.3,136.1702128,255.3191489,22
758,0,77,906,5,924.8,872.5,762.5,648.8,515.3,7.01,15.3,143.6740529,257.3266619,22
760,0,77,906,5,925.2,872.5,762.5,648.6,515.3,7.18,15.2,158.4659913,259.406657,21
762,0,77,906,5,925.2,872.5,762.5,648.6,516.9,7.08,15.2,161.637931,257.5431034,21
764,0,77,906,5,924.8,875.1,762.5,648.6,516.9,6.97,15.2,161.4397719,255.5238774,21
766,0,77,906,5,924.5,875.1,767.1,648.3,516.9,6.94,15.2,161.0953058,254.9786629,21
768,0,77,906,5,924.3,875.1,767.1,648.3,517.1,7,15.3,163.9285714,256.0714286,21
770,0,77,906,5,924.5,872.5,767.1,648.3,517.1,7.1,15.3,165.1079137,257.9136691,21
772,0,77,906,5,924.4,872.5,763.6,648.6,517.1,7.02,15.3,160.944206,256.4377682,21
774,0,77,906,5,924.5,872.5,763.6,648.6,517.1,6.93,15.3,156.7164179,254.7974414,21
776,0,77,906,5,924.6,874.1,763.6,648.6,517.1,6.73,15.3,149.2641906,251.226349,22
778,0,77,906,5,924.5,874.1,765,648.6,517.1,6.61,15.3,142.8075052,249.1313412,22
780,0,77,906,5,924.1,874.1,765,648.6,517.2,6.51,15.3,133.5403727,247.4120083,22
782,0,77,906,5,924,874.3,765,648.6,517.2,6.42,15.3,129.6296296,246.9135802,22
784,0,77,906,5,923.9,874.3,767.1,648.6,517.2,6.39,15.4,127.3100616,246.4065708,22
786,0,77,906,5,923.4,874.3,767.1,650.1,517.3,6.44,15.4,126.717033,247.2527473,22
788,0,77,906,5,923.4,867.1,767.1,650.1,517.3,6.78,15.5,132.9113924,253.164557,22
790,0,77,906,5,923.4,867.1,764.5,650.1,517.3,7.03,15.5,138.5110952,257.6950608,22
792,0,77,906,5,923.8,867.1,764.5,648.8,517.4,7.12,15.5,140.4899135,259.3659942,22
794,0,77,906,5,923.5,866.8,764.5,648.8,517.4,7.11,15.5,141.4686825,259.1792657,22
796,0,77,906,5,923.3,866.8,766.1,648.8,517.4,7.04,15.5,140.7593123,256.8051576,22
798,0,77,906,5,923.7,866.8,766.1,648.8,518.1,7.02,15.5,142.7038627,257.5107296,22
800,0,77,906,5,923.5,865.5,766.1,648.8,518.1,7.04,15.4,143.982808,257.8796562,22
802,0,77,906,5,923.1,865.5,763,648.8,518.1,7.01,15.4,143.6740529,257.3266619,22
804,0,77,906,5,922.9,865.5,763,648.9,518.2,6.85,15.4,142.04947,254.4169611,22
806,0,77,906,5,922.7,873.6,763,648.9,518.2,6.63,15.5,137.7870564,250.5219207,22
808,0,77,906,5,922.7,873.6,766.6,648.9,518.2,6.51,15.5,132.505176,248.447205,22
810,0,77,906,5,922.9,873.6,766.6,649,518.2,6.58,15.5,132.1081831,249.6532594,22
812,0,77,906,5,923.1,875.7,766.6,649,517.4,6.78,15.4,133.9662447,252.1097046,22
814,0,77,906,5,923.1,875.7,766.4,649,517.4,6.91,15.4,135.2022711,254.43577,22
816,0,77,906,5,923,875.7,766.4,649.7,517.4,6.91,15.5,135.2022711,254.43577,22
818,0,77,906,5,922.7,872.7,766.4,649.7,517.6,6.95,15.5,136.6548043,254.0925267,22
820,0,77,906,5,922.5,872.7,765.1,649.7,517.6,7.05,15.5,139.7849462,255.9139785,22
822,0,77,906,5,922.5,872.7,765.1,649.7,517.6,7.09,15.5,141.2652768,257.7282531,22
824,0,77,906,5,922.8,869.7,765.1,649.7,517.5,6.98,15.5,141.2268188,254.636234,22
826,0,77,906,5,922.8,869.7,768.2,649.7,517.5,6.83,15.6,139.7318278,251.9407198,22
828,0,77,906,5,922.6,869.7,768.2,649.1,517.5,6.8,15.6,138.3802817,251.4084507,22
830,0,77,906,5,922.8,870.8,768.2,649.1,516.6,6.86,15.6,138.9674682,252.4752475,22
832,0,77,906,5,922.9,870.8,765.1,649.1,516.6,7.05,15.5,140.8602151,255.9139785,22
834,0,77,906,5,923,870.8,765.1,650,516.6,7.26,15.5,141.9213974,259.8253275,22
836,0,77,906,5,922.8,870.8,765.1,650,517.4,7.38,15.4,137.6651982,262.1145374,22
838,0,77,906,5,922.8,870.7,767.2,650,517.4,7.39,15.4,135.5620867,262.3071271,22
840,0,77,906,5,922.7,870.7,767.2,648.8,517.4,7.43,15.4,131.5401621,263.0803242,22
842,0,77,906,5,922.5,870.7,767.2,648.8,517.3,7.5,15.2,128.8888889,264.4444444,22
844,0,77,906,5,922.6,870.8,765.7,648.8,517.3,7.46,15.2,124.0768095,263.6632201,23
846,0,77,906,5,922.5,870.8,765.7,648.9,517.3,7.22,15.2,123.0043541,259.0711176,23
848,0,77,906,5,922.8,870.8,765.7,648.9,517.3,6.98,15.2,128.3880171,253.5663338,23
850,0,77,906,5,922.9,871.7,764.1,648.9,517.3,6.88,15.2,139.1643059,251.7705382,22
852,0,77,906,5,923.1,871.7,764.1,649,517.3,6.94,15.2,153.6273115,252.8449502,22
854,0,77,906,5,923.2,871.7,764.1,649,517.2,6.99,15.1,164.882227,253.7473233,21
856,0,77,906,5,923.2,875.3,764.1,649,517.2,6.95,15.1,171.886121,253.024911,21
858,0,77,906,5,923.4,875.3,764.3,650.7,517.2,6.94,15.1,171.7638691,252.8449502,21
860,0,77,906,5,923.8,875.3,764.3,650.7,518.3,6.97,15.2,167.8545973,253.3856023,21
862,0,77,906,5,923.6,871.2,764.3,650.7,518.3,7.11,15.2,164.1468683,255.9395248,22
864,0,77,906,5,923.9,871.2,762.7,650.7,518.3,7.35,15.2,158.2417582,260.4395604,22
866,0,77,906,5,924.1,871.2,762.7,650.7,518.4,7.38,15.2,155.2863436,261.0132159,22
868,0,77,906,5,923.8,871.5,762.7,650.7,518.4,7.35,15.3,148.3516484,260.4395604,22
870,0,77,906,5,923.3,871.5,766.7,648.8,518.4,7.32,15.2,140.3508772,259.8684211,22
872,0,77,906,5,923.2,871.5,766.7,648.8,518.5,7.47,15.2,133.037694,262.7494457,22
874,0,77,906,5,922.9,868.3,766.7,648.8,518.5,7.58,15.1,129.657228,264.9031297,22
876,0,77,906,5,922.9,868.3,762.7,648.8,518.5,7.59,15,128.6353468,265.1006711,22
878,0,77,906,5,922.8,868.3,762.7,648.3,517.8,7.38,15,121.1453744,261.0132159,22
880,0,77,906,5,922.6,873.8,762.7,648.3,517.8,7.19,15.1,117.3062998,257.4221579,22
882,0,77,906,5,922.7,873.8,765.2,648.3,517.8,7.09,15.1,115.3846154,255.5715313,22
884,0,77,906,5,922.5,873.8,765.2,648,517.7,7.09,15,115.3846154,255.5715313,22
886,0,77,906,5,922.7,876.4,765.2,648,517.7,7.11,15,116.6306695,257.0194384,22
888,0,77,906,5,922.4,876.4,763.3,648,517.7,7.15,15,118.0505415,257.7617329,22
890,0,77,906,5,922.6,876.4,763.3,649.5,517.7,7.26,15.1,117.9039301,260.9170306,23
892,0,77,906,5,922.9,874.9,763.3,649.5,517.7,7.42,15.1,118.1885125,263.9911635,23
894,0,77,906,5,922.9,874.9,764.3,649.5,517.7,7.49,15,117.6905996,265.3589933,23
896,0,77,906,5,922.9,874.9,764.3,647.7,517.7,7.61,15,115.3846154,268.8573562,23
898,0,77,906,5,922.8,868.3,764.3,647.7,517.7,7.63,15,111.0695587,269.2595363,23
900,0,77,906,5,922.2,868.3,766.9,647.7,517.7,7.55,15,107.063197,268.7732342,23
902,0,77,906,5,922.2,868.3,766.9,648.6,517.7,7.46,15,104.1358936,266.9867061,23
904,0,77,906,5,922.6,860.6,766.9,648.6,517,7.41,15,102.6490066,267.1081678,23
906,0,77,906,5,922.4,860.6,765.8,648.6,517,7.28,14.9,101.6763848,264.5772595,24
908,0,77,906,5,922.5,860.6,765.8,648.7,517,7.15,14.9,103.9711191,262.0938628,23
910,0,77,906,5,922.3,863.2,765.8,648.7,517.7,7.07,14.9,108.7580761,259.5118449,23
912,0,77,906,5,922.4,863.2,766.8,648.7,517.7,7.09,14.9,114.3062545,259.8849748,23
914,0,77,906,5,922.7,863.2,766.8,647.5,517.7,7.24,14.9,128.6337209,262.7180233,23
916,0,77,906,5,923,863.2,766.8,647.5,519.1,7.54,14.9,150.4457652,268.5735513,22
918,0,77,906,5,922.8,862.2,762.7,647.5,519.1,7.58,14.9,155.3651267,269.3740686,22
920,0,77,906,5,922.7,862.2,762.7,648.6,519.1,7.46,14.9,151.7725258,266.9867061,22
922,0,77,906,5,922.5,862.2,762.7,648.6,520.5,7.36,14.9,148.4604106,265.0293255,22
924,0,77,906,5,922.5,865.7,766.3,648.6,520.5,7.18,14.9,142.1852388,261.577424,22
926,0,77,906,5,922.6,865.7,766.3,648.3,520.5,7.09,15,138.0301941,259.8849748,22
928,0,77,906,5,922.7,865.7,766.3,648.3,519.2,7.09,15,136.9518332,259.8849748,22
930,0,77,906,5,922.8,865.7,765.3,648.3,519.2,7.12,15,138.3285303,260.4466859,22
932,0,77,906,5,922.4,865.7,765.3,649.6,519.2,7.14,15,139.6103896,260.8225108,22
934,0,77,906,5,922.1,865.7,765.3,649.6,519.2,7.3,15,141.2408759,263.8686131,22
936,0,77,906,5,921.9,864.7,765.3,649.6,519.2,7.5,14.9,142.2222222,267.7777778,22
938,0,77,906,5,921.8,864.7,765.2,649.6,519.2,7.61,14.9,141.150112,269.9775952,22
940,0,77,906,5,922,864.7,765.2,649.6,520.1,7.61,14.9,140.029873,269.9775952,22
942,0,77,906,5,921.9,866.8,765.2,649.6,520.1,7.33,14.9,131.6752012,264.4476957,22
944,0,77,906,5,921.7,866.8,766.3,649.9,520.1,7.14,14.9,126.6233766,260.8225108,23
946,0,77,906,5,921.3,866.8,766.3,649.9,519.4,7.1,14.9,125.1798561,260.0719424,23
948,0,77,906,5,921.3,862.7,766.3,649.9,519.4,7.15,14.9,126.7148014,261.0108303,23
950,0,77,906,5,921.2,862.7,762.8,650.1,519.4,7.18,14.9,126.9898698,261.577424,23
952,0,77,906,5,920.9,862.7,762.8,650.1,520.7,7.21,14.9,128.3538796,262.146483,23
954,0,77,906,5,920.6,870.5,762.8,650.1,520.7,7.31,14.9,127.100073,264.0613587,22
956,0,77,906,5,920.4,870.5,765.8,650.1,520.7,7.39,14.9,126.7450404,265.6135195,22
958,0,77,906,5,920.7,870.5,765.8,648.5,520.7,7.61,14.9,125.4667662,269.9775952,22
960,0,77,906,5,921.1,867.9,765.8,648.5,520.7,7.78,14.9,124.8108926,273.4493192,23
962,0,77,906,5,920.9,867.9,762.3,648.5,520.7,7.73,14.9,118.6887717,271.2886209,23
964,0,77,906,5,920.7,867.9,762.3,649.2,521.3,7.55,14.9,113.7546468,267.6579926,22
966,0,77,906,5,921.2,874,762.3,649.2,521.3,7.49,14.9,113.2494449,266.469282,22
968,0,77,906,5,921.2,874,766,649.2,521.3,7.44,14.9,112.8318584,265.4867257,22
970,0,77,906,5,921.1,874,766,649.1,519,7.45,14.9,115.1291513,264.5756458,22
972,0,77,906,5,921.1,871.4,766,649.1,519,7.37,14.8,115.5539252,263.0227439,22
974,0,77,906,5,921.1,871.4,766.9,649.1,519,7.25,14.8,115.6363636,260.7272727,22
976,0,77,906,5,920.9,871.4,766.9,650.8,518.8,7.25,14.8,116.7272727,260.7272727,22
978,0,77,906,5,920.9,872.5,766.9,650.8,518.8,7.3,14.8,117.1532847,261.6788321,22
980,0,77,906,5,921.3,872.5,763.9,650.8,518.8,7.53,14.8,120.2672606,266.1469933,23
982,0,77,906,5,921.3,872.5,763.9,650.2,518.8,7.58,14.7,119.5976155,267.1385991,23
984,0,77,906,5,921.4,874.5,763.9,650.2,520.2,7.55,14.8,119.330855,266.5427509,23
986,0,77,906,5,921,874.5,766.9,650.2,520.2,7.49,14.8,117.6905996,266.469282,23
988,0,77,906,5,920.5,874.5,766.9,651.6,520.2,7.5,14.8,116.6666667,266.6666667,23
990,0,77,906,5,920.3,863.8,766.9,651.6,519.1,7.55,14.8,118.2156134,266.5427509,23
992,0,77,906,5,920.4,863.8,762.5,651.6,519.1,7.52,14.8,117.9525223,265.9495549,23
994,0,77,906,5,920.5,863.8,762.5,650.2,519.1,7.37,14.8,116.6544387,263.0227439,23
996,0,77,906,5,920.2,863.8,762.5,650.2,519.7,7.21,14.8,115.3009427,259.9709935,23
998,0,77,906,5,920.3,868,765,650.2,519.7,7.29,14.9,115.9737418,261.487965,23
1000,0,77,906,5,920.3,868,765,649.6,519.7,7.63,14.8,120.0448766,268.1376215,23
1002,0,77,906,5,920.2,868,765,649.6,518.5,7.95,14.7,122.9885057,274.7126437,22
1004,0,77,906,5,920,860.8,763,649.6,518.5,8.1,14.7,123.255814,276.744186,22
1006,0,77,906,5,919.8,860.8,763,650.5,518.5,7.98,14.6,119.8156682,274.1935484,23
1008,0,77,906,5,919.9,860.8,763,650.5,518.6,7.82,14.6,117.2230653,270.8649469,23
1010,0,77,906,5,919.6,866.3,763.8,650.5,518.6,7.72,14.6,117.4698795,268.8253012,23
1012,0,77,906,5,919.9,866.3,763.8,650.2,518.6,7.68,14.6,118.2432432,266.8918919,23
1014,0,77,906,5,920.1,866.3,763.8,650.2,518.7,7.56,14.6,122.7678571,264.5089286,22
1016,0,77,906,5,920.2,866.3,763.9,650.2,518.7,7.38,14.6,125.5506608,261.0132159,22
1018,0,77,906,5,920.7,866.3,763.9,648.6,518.7,7.22,14.6,131.712627,257.9825835,22
1020,0,77,906,5,920.9,866.3,763.9,648.6,518.7,7.23,14.6,133.9869281,258.1699346,22
1022,0,77,906,5,920.7,865.3,763.9,648.6,518.7,7.33,14.5,140.4535479,260.0585223,22
1024,0,77,906,5,920.5,865.3,761,647.7,518.7,7.4,14.5,144.4852941,261.3970588,22
1026,0,77,906,5,920.4,865.3,761,647.7,518.7,7.35,14.5,145.0549451,260.4395604,22
1028,0,77,906,5,920.5,867.5,761,647.7,518.7,7.36,14.6,145.1612903,260.6304985,22
1030,0,77,906,5,920.5,867.5,764,647.9,518.7,7.52,14.7,145.7715134,263.7240356,22
1032,0,77,906,5,920.6,867.5,764,647.9,518.6,7.62,14.7,146.8609865,265.6950673,22
1034,0,77,906,5,920.6,862.8,764,647.9,518.6,7.86,14.7,147.260274,270.5479452,22
1036,0,77,906,5,920.5,862.8,761.4,647.9,518.6,7.8,14.7,142.0454545,269.3181818,23
1038,0,77,906,5,920.2,862.8,761.4,647.7,518.7,7.66,14.7,134.9325337,266.4917541,23
1040,0,77,906,5,919.8,861.3,761.4,647.7,518.7,7.6,14.7,129.8507463,265.2985075,23
1042,0,77,906,5,919.6,861.3,760.5,647.7,518.7,7.65,14.6,129.2134831,266.2921348,23
1044,0,77,906,5,919.3,861.3,760.5,647.7,517.3,7.91,14.6,128.342246,271.5813598,22
1046,0,77,906,5,919.1,865.5,760.5,647.7,517.3,7.96,14.6,127.6840491,272.6226994,23
1048,0,77,906,5,919.2,865.5,763,647.7,517.3,7.9,14.6,125.9541985,270.2290076,22
1050,0,77,906,5,919.5,865.5,763,648.8,517.3,7.78,14.6,123.6762481,267.7760968,22
1052,0,77,906,5,919.9,864.4,763,648.8,517.3,7.72,14.5,123.1174699,266.5662651,23
1054,0,77,906,5,919.9,864.4,762.8,648.8,517.3,7.78,14.5,129.3494705,267.7760968,22
1056,0,77,906,5,920,864.4,762.8,648,517.3,7.77,14.5,131.5192744,267.5736961,22
1058,0,77,906,5,920.4,870.5,762.8,648,517.2,7.66,14.5,133.808096,265.3673163,22
1060,0,77,906,5,920.4,870.5,766.6,648,517.2,7.52,14.5,132.4183976,262.611276,22
1062,0,77,906,5,920.3,870.5,766.6,646.9,517.2,7.55,14.5,129.3680297,264.3122677,23
1064,0,77,906,5,920.4,866,766.6,646.9,517.4,7.67,14.5,128.2820705,266.6916729,23
1066,0,77,906,5,920.5,866,762.1,646.9,517.4,7.68,14.5,123.8738739,266.8918919,23
1068,0,77,906,5,920.8,866,762.1,647.2,517.4,7.62,14.5,121.0762332,265.6950673,23
1070,0,77,906,5,920.8,870,762.1,647.2,518.6,7.4,14.5,116.9117647,261.3970588,23
1072,0,77,906,5,920.8,870,766.1,647.2,518.6,7.38,14.5,117.8414097,261.0132159,23
1074,0,77,906,5,920.7,870,766.1,645.8,518.6,7.44,14.6,122.7876106,262.1681416,23
1076,0,77,906,5,920.8,870,766.1,645.8,516.8,7.46,14.6,124.0768095,262.5553914,23
1078,0,77,906,5,920.8,867.5,765,645.8,516.8,7.43,14.6,127.1186441,261.9749447,23
1080,0,77,906,5,921,867.5,765,648,516.8,7.37,14.7,128.760088,260.8217168,23
1082,0,77,906,5,921.4,867.5,765,648,517.5,7.45,14.8,130.6273063,262.3616236,23
1084,0,77,906,5,922.1,865.5,764.1,648,517.5,7.55,14.8,130.4832714,264.3122677,23
1086,0,77,906,5,922.3,865.5,764.1,648,517.5,7.78,14.8,131.6187595,268.9107413,23
1088,0,77,906,5,922.5,865.5,764.1,648,517.7,7.86,14.7,130.1369863,271.6894977,23
1090,0,77,906,5,922.7,860.8,765.1,648,517.7,7.66,14.7,123.6881559,267.6161919,23
1092,0,77,906,5,923.1,860.8,765.1,649.1,517.7,7.51,14.7,120.0889548,264.6404744,23
1094,0,77,906,5,923.5,860.8,765.1,649.1,519.3,7.52,14.8,120.1780415,264.8367953,23
1096,0,77,906,5,923.6,864.4,765.1,649.1,519.3,7.56,14.8,121.6517857,265.625,23
